,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,10437,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120708589.99439152,120708589.99439152,True,,2,,,,2025-08-13T09:11:00.000Z,4631.943880597337,64616998039.77283,45.6035,-0.01830256,7.73133627,27.88888564,51.98954417,82.976222,81.19228224,559115414760.0547,13.6956,559115414760.05,,2025-08-13T09:11:00.000Z,,,,,,2025-08-13 14:43:26.722296
2,52,XRP,XRP,xrp,1674,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59308385925.0,99985880506.0,False,,3,,,,2025-08-13T09:11:00.000Z,3.2904013204543743,8960416743.430641,5.1085,1.60534379,4.76486516,12.31710303,10.37052086,51.4947709,32.15214121,195148391361.63763,4.7802,329040132045.44,,2025-08-13T09:11:00.000Z,,,,,,2025-08-13 14:43:26.722296
3,825,Tether USDt,USDT,tether,141173,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem']",,165024459754.79034,167749161112.3088,True,,4,,,,2025-08-13T09:10:00.000Z,0.9998897788149678,161638898186.48843,22.9327,0.00129999,-0.01212099,-0.00331491,-0.03780556,-0.06679939,-0.01834599,165006270563.27686,4.0419,167730671600.98,,2025-08-13T09:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-13 14:43:26.722296
4,1839,BNB,BNB,bnb,2661,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139287849.79,139287849.79,False,,5,,,,2025-08-13T09:10:00.000Z,852.7316836180333,3268198400.709593,22.8414,0.85087139,6.03522592,12.26261562,20.86611034,31.0591633,31.02979987,118775162658.96242,2.9094,118775162658.96,,2025-08-13T09:10:00.000Z,,,,,,2025-08-13 14:43:26.722296
5,5426,Solana,SOL,solana,968,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,539664555.6289246,607331115.9913797,True,,6,525236893.3,104796417631.07559,,2025-08-13T09:10:00.000Z,199.52219459043013,11958005649.851124,102.6469,0.64483929,14.03395194,22.23240444,19.02419386,36.87094978,15.96406757,107675056481.7523,2.6375,121176037105.66,,2025-08-13T09:10:00.000Z,,,,,,2025-08-13 14:43:26.722296
6,3408,USDC,USDC,usd-coin,30473,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,66329209806.7787,66329209806.7787,False,,7,60901219650.23,60882243691.65709,,2025-08-13T09:10:00.000Z,0.9996884141453669,21079493929.889194,17.9789,0.00505246,-0.02279812,-0.01951778,-0.0341835,-0.03037959,-0.0199536,66308542563.25392,1.6242,66308542563.25,,2025-08-13T09:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-13 14:43:26.722296
7,74,Dogecoin,DOGE,dogecoin,1270,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150498746383.70526,150498746383.70526,True,,8,,,,2025-08-13T09:11:00.000Z,0.2487169606365581,3921451205.7647777,65.2054,0.9717191,11.65997622,24.62210259,20.16124534,40.63565255,9.30821387,37431590780.16736,0.9169,37431590780.17,,2025-08-13T09:11:00.000Z,,,,,,2025-08-13 14:43:26.722296
8,1958,TRON,TRX,tron,1212,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94691156432.3484,94691172958.68394,True,,9,71659659264.0,25492816885.964664,,2025-08-13T09:11:00.000Z,0.35574850826525783,1290927257.8155713,19.6489,-0.04181864,2.70724097,6.63608637,17.15896196,32.14036983,31.58502266,33686237646.72012,0.8251,33686243525.94,,2025-08-13T09:11:00.000Z,,,,,,2025-08-13 14:43:26.722296
9,2010,Cardano,ADA,cardano,1562,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35609095291.32136,44993664451.7522,False,,10,37997904336.0,33607147984.25667,,2025-08-13T09:11:00.000Z,0.8844474076012809,2379998506.9454937,94.7671,3.12963759,13.78814734,22.30001894,17.10525462,39.13777134,13.42371876,31494372017.436153,0.7715,39800133342.06,,2025-08-13T09:11:00.000Z,,,,,,2025-08-13 14:43:26.722296
10,1975,Chainlink,LINK,chainlink,2062,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,678099970.4527867,1000000000.0,False,,11,,,,2025-08-13T09:10:00.000Z,23.561133720799393,2674513362.2984204,133.4165,0.41941234,10.04426088,43.9608026,46.48790819,79.19464116,43.08760266,15976804079.908224,0.3914,23561133720.8,,2025-08-13T09:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-13 14:43:26.722296
11,32196,Hyperliquid,HYPE,hyperliquid,130,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,14941626555.91854,,2025-08-13T09:11:00.000Z,44.74455616454494,420291436.8059258,38.5097,1.37293624,3.79564511,19.50002671,-8.03000332,5.8507789,80.19347518,14941468204.934273,0.366,44744556164.54,,2025-08-13T09:11:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-13 14:43:26.722296
12,512,Stellar,XLM,stellar,739,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31298888081.571793,50001786892.81653,False,,13,31531408660.0,14337234612.441715,,2025-08-13T09:11:00.000Z,0.45469692670691214,503338831.9507939,2.2942,1.55646163,4.63312727,16.41772519,-4.39367823,75.09213148,52.40319752,14231508220.034296,0.3486,22735667887.21,,2025-08-13T09:11:00.000Z,,,,,,2025-08-13 14:43:26.722296
13,20947,Sui,SUI,sui,739,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,14,3511924479.57,13900462534.93197,,2025-08-13T09:11:00.000Z,3.9580755838559325,2010177274.9103975,51.5587,1.26607154,8.22898026,16.3797915,1.05484716,30.98849415,5.20235348,13900462534.931965,0.3405,39580755838.56,,2025-08-13T09:11:00.000Z,,,,,,2025-08-13 14:43:26.722296
14,1831,Bitcoin Cash,BCH,bitcoin-cash,1046,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19910800.0,19910800.0,False,,15,,,,2025-08-13T09:11:00.000Z,608.6894612442554,687717857.3060943,-6.1902,0.09740152,3.17785371,8.70764324,17.45948817,40.91244401,54.31295866,12119494124.942122,0.2969,12782478686.13,,2025-08-13T09:11:00.000Z,,,,,,2025-08-13 14:43:26.722296
15,1,Bitcoin,BTC,bitcoin,12280,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19905281.0,19905281.0,False,,1,,,,2025-08-13T09:13:00.000Z,120063.6608005735,74116509303.40787,-1.2998,0.21483451,1.2664692,5.30994527,-1.84269718,14.23597982,17.65827242,2389900906124.1006,58.5354,2521336876812.04,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:44:19.804463
16,1027,Ethereum,ETH,ethereum,10437,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120708589.99439152,120708589.99439152,True,,2,,,,2025-08-13T09:13:00.000Z,4631.905249665652,63643024831.536575,38.854,-0.07314523,7.7726834,27.77054883,52.08096413,82.95389907,81.64185126,559110751674.7609,13.6942,559110751674.76,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:44:19.804463
17,52,XRP,XRP,xrp,1674,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59308385925.0,99985880506.0,False,,3,,,,2025-08-13T09:13:00.000Z,3.2886189713434404,8813984975.851593,3.4955,1.5006045,4.90571906,12.21134055,10.63143595,51.45833884,32.16564214,195042683112.7133,4.7771,328861897134.34,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:44:19.804463
18,825,Tether USDt,USDT,tether,141173,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem']",,165024459754.79034,167749161112.3088,True,,4,,,,2025-08-13T09:12:00.000Z,0.9998133032590095,161621712410.80685,22.9392,0.01986862,-0.02349175,-0.00366599,-0.03137267,-0.05617192,-0.03416857,164993650225.9704,4.0412,167717842890.63,,2025-08-13T09:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-08-13 14:44:19.804463
19,1839,BNB,BNB,bnb,2661,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139287848.82,139287848.82,False,,5,,,,2025-08-13T09:13:00.000Z,853.5151858299472,3270287449.102594,22.6546,0.92453149,6.22766602,12.36327274,21.043469,31.20614807,31.14543257,118884294169.45589,2.9118,118884294169.46,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:44:19.804463
20,5426,Solana,SOL,solana,968,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,539664555.6289246,607331115.9913797,True,,6,525236893.3,104798034340.72705,,2025-08-13T09:12:00.000Z,199.52527264848752,11962378916.998295,102.7041,0.63592979,14.09185849,22.20487019,19.05535944,36.88783544,16.08168912,107676717600.58604,2.6373,121177906506.09,,2025-08-13T09:12:00.000Z,,,,,,2025-08-13 14:44:19.804463
21,3408,USDC,USDC,usd-coin,30473,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,66328258995.43173,66328258995.43173,False,,7,60901219650.23,60881061483.24707,,2025-08-13T09:12:00.000Z,0.999669002244968,20881375108.467648,16.5201,0.01213842,-0.02483898,-0.01236654,-0.02530322,-0.01583549,-0.02960432,66306304490.60906,1.624,66306304490.61,,2025-08-13T09:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-08-13 14:44:19.804463
22,74,Dogecoin,DOGE,dogecoin,1270,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,150498746383.70526,150498746383.70526,True,,8,,,,2025-08-13T09:13:00.000Z,0.24897050228516124,3924548604.463276,65.098,0.82919491,11.95460317,24.70232076,20.39148805,40.78430594,9.54918699,37469748480.438194,0.9177,37469748480.44,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:44:19.804463
23,1958,TRON,TRX,tron,1212,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94691156432.3484,94691172958.68394,True,,9,71659659264.0,25498955464.176716,,2025-08-13T09:13:00.000Z,0.3558341712208887,1291245797.6529925,19.5184,0.00050944,2.75122631,6.66615291,17.19615541,32.15574431,31.62337873,33694349171.052216,0.8253,33694355051.69,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:44:19.804463
24,2010,Cardano,ADA,cardano,1562,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35609095291.32136,44993664451.7522,False,,10,37997904336.0,33523815153.098225,,2025-08-13T09:13:00.000Z,0.882254317413423,2388769795.615722,95.5868,2.73371631,13.68306238,21.95375864,16.92233018,38.86526468,13.25808611,31416278059.954258,0.7695,39701444283.6,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:44:19.804463
25,1975,Chainlink,LINK,chainlink,2062,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cross-chain', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets-protocols', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,678099970.4527867,1000000000.0,False,,11,,,,2025-08-13T09:12:00.000Z,23.575699814544297,2675886999.4932566,133.4941,0.47275374,10.11824495,44.05766069,46.59124108,79.32777497,43.29854082,15986681347.646255,0.3916,23575699814.54,,2025-08-13T09:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-08-13 14:44:19.804463
26,32196,Hyperliquid,HYPE,hyperliquid,130,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing']",1000000000.0,333928180.0,999993930.0,False,,12,333931719.0,14969027735.727034,,2025-08-13T09:13:00.000Z,44.8266124001447,420850093.5532782,38.6458,1.42276971,4.17910107,19.65504184,-7.77344157,6.06213653,80.61162359,14968869094.34575,0.3666,44826612400.14,,2025-08-13T09:13:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-08-13 14:44:19.804463
27,512,Stellar,XLM,stellar,739,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31298888081.571793,50001786892.81653,False,,13,31531408660.0,14332071275.243095,,2025-08-13T09:13:00.000Z,0.4545331745176492,503695569.4072395,2.7219,1.37083338,4.79604749,16.36334829,-4.21318014,75.09842779,52.43529603,14226382958.589441,0.3484,22727479981.88,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:44:19.804463
28,20947,Sui,SUI,sui,739,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3511924479.5699987,10000000000.0,False,,14,3511924479.57,13914291244.09236,,2025-08-13T09:13:00.000Z,3.9620132280851394,2012027098.3855586,52.1486,1.10673206,8.41824987,16.51745838,1.02953722,31.03211313,5.41791951,13914291244.092354,0.3408,39620132280.85,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:44:19.804463
29,1831,Bitcoin Cash,BCH,bitcoin-cash,1046,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19910800.0,19910800.0,False,,15,,,,2025-08-13T09:13:00.000Z,608.6737316723361,687837744.4058656,-6.1866,-0.0250972,3.21298046,8.70635782,17.59893969,40.90675346,54.38016714,12119180936.581549,0.2968,12782148365.12,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:44:19.804463
30,1,Bitcoin,BTC,bitcoin,12280,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19905281.0,19905281.0,False,,1,,,,2025-08-13T09:13:00.000Z,120063.6608005735,74116509303.40787,-1.2998,0.21483451,1.2664692,5.30994527,-1.84269718,14.23597982,17.65827242,2389900906124.1006,58.5354,2521336876812.04,,2025-08-13T09:13:00.000Z,,,,,,2025-08-13 14:45:20.622446
31,1027,Ethereum,ETH,ethereum,10437,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,120708589.99439152,120708589.99439152,True,,2,,,,2025-08-13T09:14:00.000Z,4631.270508469927,63993689477.81719,44.3251,-0.00034218,7.73130498,27.54376348,52.09690168,82.95104941,81.65524451,559034132960.0135,13.6923,559034132960.01,,2025-08-13T09:14:00.000Z,,,,,,2025-08-13 14:45:20.622446
32,52,XRP,XRP,xrp,1674,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59308385925.0,99985880506.0,False,,3,,,,2025-08-13T09:14:00.000Z,3.288374726830541,8812892800.394873,3.4905,1.48492391,4.89471811,12.18170619,10.64753774,51.44756534,32.17384983,195028197364.8822,4.7768,328837472683.05,,2025-08-13T09:14:00.000Z,,,,,,2025-08-13 14:45:20.622446
